Node	Protocol_Version	User_Agent	Connected_Since	Services	Height	Hostname	City	Country_Code	Latitude	Longitude	Timezone	ASN	Timestamp	Latest_Height	Total_Nodes	Organization
165.22.171.97:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	btc.onionlandsearchengine.com	Santa Clara	US	37.3417	-121.9753	America/Los_Angeles	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
159.203.181.218:8333	70015	/Satoshi:0.18.0/	1570371620	1037	598176	159.203.181.218	North Bergen	US	40.793	-74.0247	America/New_York	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
178.203.129.238:8333	70015	/Satoshi:0.18.0/	1570200901	1037	598176	ip-178-203-129-238.hsi10.unitymediagroup.de	Cologne	DE	50.9326	6.9342	Europe/Berlin	AS6830	1570389919	598176	9408	"Liberty Global B.V."
18.185.204.98:8333	70002	/Satoshi:0.11.2(bitcore)/	1569819252	1	598176	ec2-18-185-204-98.eu-central-1.compute.amazonaws.com	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
159.65.39.11:8333	70015	/Satoshi:0.18.1(NO2X)/	1569819252	1032	598176	lnd.lightning.guru	Clifton	US	40.8364	-74.1403	America/New_York	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
18.235.18.199:8333	70015	/Satoshi:0.16.2/	1569820122	1037	598176	ec2-18-235-18-199.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1570389919	598176	9408	"Amazon.com, Inc."
52.7.233.13:8333	70015	/Bitcoin ABC:0.16.1(EB8.0)/	1569819252	33	530361	ec2-52-7-233-13.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1570389919	598176	9408	"Amazon.com, Inc."
95.216.225.121:8333	70015	/Satoshi:0.18.1/	1569819252	1037	598176	static.121.225.216.95.clients.your-server.de	null	FI	60.1708	24.9375	Europe/Helsinki	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
178.63.75.156:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	static.156.75.63.178.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
[2a01:4f8:150:93c7::2]:8333	70015	/Satoshi:0.15.0.1/	1569819252	13	598176	2a01:4f8:150:93c7::2	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
[2a01:4f8:c010:ea1::1]:8333	70015	/Satoshi:0.18.0/	1570389892	1037	598176	2a01:4f8:c010:ea1::1	null	DE	51	9	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
[2a03:b0c0:2:d0::347b:f001]:8333	70015	/Satoshi:0.18.1/	1569821985	1037	598175	2a03:b0c0:2:d0::347b:f001	Amsterdam	NL	52.352	4.9392	Europe/Amsterdam	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
24.162.253.45:8333	70015	/Satoshi:0.18.1/	1570230251	1037	598176	cpe-24-162-253-45.nc.res.rr.com	Wake Forest	US	35.9825	-78.5376	America/New_York	AS11426	1570389919	598176	9408	"Charter Communications Inc"
74.105.145.200:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	pool-74-105-145-200.nwrknj.fios.verizon.net	Ramsey	US	41.0631	-74.1437	America/New_York	AS701	1570389919	598176	9408	"MCI Communications Services, Inc. d/b/a Verizon Business"
[2a01:4f8:c2c:3500::1]:8333	70015	/Satoshi:0.17.1/	1570321889	1036	598176	2a01:4f8:c2c:3500::1	null	DE	51	9	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
165.22.226.228:8333	70015	/Satoshi:0.18.0/	1569819252	1036	598176	165.22.226.228	Toronto	CA	43.6547	-79.3623	America/Toronto	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
199.15.250.210:8333	70015	/Satoshi:0.18.1/	1570104527	1037	598176	fui.brancast.com	Berkeley Springs	US	39.5526	-78.1877	America/New_York	AS29713	1570389919	598176	9408	"Reliable Hosting Services"
47.74.251.162:8333	70015	/Satoshi:0.13.2(bitcore)/	1569819252	13	598176	47.74.251.162	Singapore	SG	1.2929	103.8547	Asia/Singapore	AS45102	1570389919	598176	9408	"Alibaba (US) Technology Co., Ltd."
46.166.173.40:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	46.166.173.40	null	LT	56	24	Europe/Vilnius	AS16125	1570389919	598176	9408	"UAB Cherry Servers"
69.158.131.250:8333	70015	/Satoshi:0.18.0/	1569905156	1037	598176	kgtnon0862w-lp130-03-69-158-131-250.dsl.bell.ca	Kingston	CA	44.2955	-76.428	America/Toronto	AS577	1570389919	598176	9408	"Bell Canada"
144.2.77.109:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	bbcs-77-109.pub.wingo.ch	Wittenbach	CH	47.4611	9.386	Europe/Zurich	AS57370	1570389919	598176	9408	"Bluewin"
23.245.24.154:8333	70015	/Satoshi:0.18.1/	1570169926	1037	598176	160.24-245-23.rdns.scalabledns.com	Los Angeles	US	33.8697	-118.3693	America/Los_Angeles	AS18978	1570389919	598176	9408	"Enzu Inc"
45.87.213.162:8333	70015	/Satoshi:0.17.1/	1569819252	1037	598176	45.87.213.162	Tokyo	JP	35.6212	139.747	Asia/Tokyo	AS9009	1570389919	598176	9408	"M247 Ltd"
108.11.189.182:8333	70015	/Satoshi:0.16.3/	1570368501	1037	598176	pool-108-11-189-182.nrflva.fios.verizon.net	Virginia Beach	US	36.8282	-76.0237	America/New_York	AS701	1570389919	598176	9408	"MCI Communications Services, Inc. d/b/a Verizon Business"
190.196.60.122:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	190.196.60.122	Santiago	CL	-33.4513	-70.6653	America/Santiago	AS18822	1570389919	598176	9408	"Manquehuenet"
98.228.169.22:8333	70015	/Satoshi:0.18.1/	1569819252	1037	598176	c-98-228-169-22.hsd1.il.comcast.net	South Elgin	US	41.9969	-88.2986	America/Chicago	AS7922	1570389919	598176	9408	"Comcast Cable Communications, LLC"
[2a01:4f8:a0:60d0::2]:8333	70015	/Satoshi:0.18.0/	1569819351	1037	598176	2a01:4f8:a0:60d0::2	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
155.138.208.87:8333	70015	/Satoshi:0.18.0/	1569819252	1036	598176	155.138.208.87.vultr.com	Atlanta	US	33.7838	-84.4455	America/New_York	AS20473	1570389919	598176	9408	"Choopa, LLC"
104.158.11.250:8333	70014	/Satoshi:0.13.0/	1570082101	5	598176	250.11.158.104.in-addr.arpa	Oakville	CA	43.4437	-79.7564	America/Toronto	AS54198	1570389919	598176	9408	"ViaNetTV Inc"
3.17.142.163:8333	70015	/Satoshi:0.17.1/	1569819252	1037	598176	ec2-3-17-142-163.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
3.80.103.126:18332	70015	/Satoshi:0.13.2/	1569819252	13	598176	ec2-3-80-103-126.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1570389919	598176	9408	"Amazon.com, Inc."
37.61.219.34:8333	70015	/Satoshi:0.17.1/	1569938869	1037	598176	37.61.219.34	Erdweg	DE	48.3318	11.3034	Europe/Berlin	AS29066	1570389919	598176	9408	"velia.net Internetdienste GmbH"
184.145.116.53:8333	70015	/Satoshi:0.18.0/	1569939150	1037	0	toroon0628w-lp130-01-184-145-116-53.dsl.bell.ca	Toronto	CA	43.7012	-79.3877	America/Toronto	AS577	1570389919	598176	9408	"Bell Canada"
77.105.87.97:8333	70015	/Satoshi:0.18.0/	1569824162	1037	598176	77-105-87-97.lpok.fi	Porvoo	FI	60.3973	25.6617	Europe/Helsinki	AS42621	1570389919	598176	9408	"Puhelinosuuskunta LPO"
71.89.217.249:8333	70015	/Satoshi:0.18.0/	1570389662	1037	598176	71-89-217-249.dhcp.mdfd.or.charter.com	Ashland	US	42.1889	-122.6908	America/Los_Angeles	AS20115	1570389919	598176	9408	"Charter Communications"
59.167.155.59:8333	70015	/Satoshi:0.18.1/	1570332711	1037	598176	ppp59-167-155-59.static.internode.on.net	Enoggera	AU	-27.4167	153	Australia/Brisbane	AS4739	1570389919	598176	9408	"Internode Pty Ltd"
76.93.138.4:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	cpe-76-93-138-4.san.res.rr.com	San Diego	US	32.7967	-117.1367	America/Los_Angeles	AS20001	1570389919	598176	9408	"Charter Communications Inc"
134.255.253.189:8333	70015	/Satoshi:0.16.1/	1570187218	1037	598176	rm.karls.ch	null	DE	51.2993	9.491	Europe/Berlin	AS197071	1570389919	598176	9408	"active-servers.com"
18.224.58.78:8333	70012	/Satoshi:0.12.1(bitcore)/	1569819252	5	598176	ec2-18-224-58-78.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
wesxi6p6tcmre4yv.onion:8333	70015	/Satoshi:0.18.0/	1570334605	1037	0	null	null	null	0	0	null	TOR	1570389919	598176	9408	"Tor network"
124.18.161.154:8333	70015	/Satoshi:0.16.0/	1570162939	1037	598176	124-18-161-154.gifu1.commufa.jp	null	JP	35.69	139.69	Asia/Tokyo	AS18126	1570389919	598176	9408	"Chubu Telecommunications Company, Inc."
[2a01:4f8:10a:2aa3::2]:8333	70015	/CKCoind:0.17.0/	1569819351	1036	598176	destratum.ckpool.org	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
194.14.246.50:8333	70012	/Satoshi:0.12.1(bitcore)/	1570157687	5	598176	194.14.246.50	null	SE	59.3247	18.056	Europe/Stockholm	AS50066	1570389919	598176	9408	"Serious Tubes Networks"
81.7.13.84:8333	70015	/Satoshi:0.18.1/Knots:20190920/	1569819351	1037	598176	81-7-13-84.blue.kundencontroller.de	null	DE	51.2993	9.491	Europe/Berlin	AS35366	1570389919	598176	9408	"ISPpro Internet KG"
92.54.16.144:8333	70015	/Satoshi:0.18.0/	1570231412	1037	598176	92.54.16.144	null	ES	40.4172	-3.684	Europe/Madrid	AS8426	1570389919	598176	9408	"Claranet Ltd"
[2a01:4f8:c2c:1a2c::1]:8333	70015	/Satoshi:0.18.1/	1570388970	1037	598175	2a01:4f8:c2c:1a2c::1	null	DE	51	9	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
67.247.167.245:8333	70015	/Satoshi:0.18.0/	1570292327	1037	0	cpe-67-247-167-245.rochester.res.rr.com	Rochester	US	43.2585	-77.6695	America/New_York	AS11351	1570389919	598176	9408	"Charter Communications Inc"
54.39.251.110:8333	70015	/Satoshi:0.17.1/	1569819252	1036	598176	ip110.ip-54-39-251.net	Montreal	CA	45.5063	-73.5794	America/Toronto	AS16276	1570389919	598176	9408	"OVH SAS"
5.70.120.49:8333	70015	/Satoshi:0.17.1/	1570361278	1037	598176	05467831.skybroadband.com	Brighton	GB	50.8345	-0.186	Europe/London	AS5607	1570389919	598176	9408	"Sky UK Limited"
100.16.204.30:8333	70015	/Satoshi:0.18.1/	1570353576	1037	598176	pool-100-16-204-30.bltmmd.fios.verizon.net	Aberdeen	US	39.5109	-76.1805	America/New_York	AS701	1570389919	598176	9408	"MCI Communications Services, Inc. d/b/a Verizon Business"
107.180.85.251:8333	70015	/Satoshi:0.15.1/	1570199466	13	598176	ip-107-180-85-251.ip.secureserver.net	Scottsdale	US	33.6013	-111.8867	America/Phoenix	AS26496	1570389919	598176	9408	"GoDaddy.com, LLC"
[2a02:120b:2c70:9df0:94d6:3492:5fb:6a78]:8333	70015	/Satoshi:0.18.0/	1570355039	1037	598176	dynamic.wline.6rd.res.cust.swisscom.ch	Lostorf	CH	47.3837	7.9466	Europe/Zurich	AS3303	1570389919	598176	9408	"Bluewin"
100.36.30.88:8333	70015	/Satoshi:0.15.1/	1570340837	13	598176	pool-100-36-30-88.washdc.fios.verizon.net	Reston	US	38.93	-77.35	America/New_York	AS701	1570389919	598176	9408	"MCI Communications Services, Inc. d/b/a Verizon Business"
88.24.28.92:8333	70015	/Satoshi:0.18.1/	1570375709	1037	598176	92.red-88-24-28.staticip.rima-tde.net	Albacete	ES	38.9942	-1.8564	Europe/Madrid	AS3352	1570389919	598176	9408	"Telefonica De Espana"
3.82.203.7:8333	70015	/Satoshi:0.18.0/	1570341805	1037	598176	ec2-3-82-203-7.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1570389919	598176	9408	"Amazon.com, Inc."
45.32.58.20:8333	70015	/Satoshi:0.18.0/	1569911636	1036	598176	45.32.58.20.vultr.com	Heiwajima	JP	35.5826	139.7459	Asia/Tokyo	AS20473	1570389919	598176	9408	"Choopa, LLC"
185.203.117.35:8333	70015	/Satoshi:0.18.1/	1569819351	1036	598176	v70731.vps-ag.com	null	CY	35	33	Asia/Nicosia	AS44901	1570389919	598176	9408	"BelCloud Hosting Corporation"
39.105.198.141:8333	70015	/Satoshi:0.13.2/	1570194983	13	598176	39.105.198.141	Hangzhou	CN	30.294	120.1619	Asia/Shanghai	AS37963	1570389919	598176	9408	"Hangzhou Alibaba Advertising Co.,Ltd."
174.138.19.227:8333	70015	/Satoshi:0.18.0/	1569819252	1036	598176	174.138.19.227	null	SG	1.314	103.6839	Asia/Singapore	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
45.76.87.99:8333	70015	/Satoshi:0.18.0/	1569819252	1036	598176	45.76.87.99.vultr.com	Frankfurt am Main	DE	50.1103	8.7147	Europe/Berlin	AS20473	1570389919	598176	9408	"Choopa, LLC"
24.254.113.84:8333	70015	/Satoshi:0.18.1/	1570286001	1037	598176	ip24-254-113-84.pn.at.cox.net	Pensacola	US	30.5179	-87.2253	America/Chicago	AS22773	1570389919	598176	9408	"Cox Communications Inc."
50.116.7.239:8333	70015	/Satoshi:0.18.0/	1569819252	1036	598176	li433-239.members.linode.com	Fremont	US	37.5625	-122.0004	America/Los_Angeles	AS63949	1570389919	598176	9408	"Linode, LLC"
184.169.220.249:8333	70015	/Satoshi:0.14.99/	1569879514	12	598176	ec2-184-169-220-249.us-west-1.compute.amazonaws.com	San Jose	US	37.3388	-121.8914	America/Los_Angeles	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
144.76.202.44:8433	70015	/Satoshi:0.18.1/	1569819252	1037	598176	static.44.202.76.144.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
178.128.198.111:8333	70015	/Satoshi:0.16.3/	1569820313	1036	598176	178.128.198.111	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
[2a02:c207:0:3829::1]:8333	70015	/Satoshi:0.17.1/	1569819252	1037	598176	2a02:c207:0:3829::1	null	DE	51	9	Europe/Berlin	AS51167	1570389919	598176	9408	"Contabo GmbH"
47.244.126.66:8999	70012	/Satoshi:0.12.1/	1569819352	5	2097760	47.244.126.66	null	CN	34.7725	113.7266	Asia/Shanghai	AS45102	1570389919	598176	9408	"Alibaba (US) Technology Co., Ltd."
95.217.78.168:8333	70015	/Satoshi:0.13.2/	1569819252	13	598176	static.168.78.217.95.clients.your-server.de	null	FI	60.1708	24.9375	Europe/Helsinki	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
[2001:41d0:a:f352::1]:8333	70015	/Satoshi:0.18.1/	1569819561	1037	598176	2001:41d0:a:f352::1	null	FR	46	2	Europe/Paris	AS16276	1570389919	598176	9408	"OVH SAS"
136.56.39.150:8333	70015	/Satoshi:0.18.0/	1569854342	1037	598176	136.56.39.150	Raleigh	US	35.8536	-78.6262	America/New_York	AS16591	1570389919	598176	9408	"Google Fiber Inc."
155.138.131.220:8333	70015	/Satoshi:0.18.0/	1569819561	1036	598176	155.138.131.220.vultr.com	Toronto	CA	43.6547	-79.3623	America/Toronto	AS20473	1570389919	598176	9408	"Choopa, LLC"
144.76.71.116:33333	70015	/Satoshi:0.15.6.5/	1569819252	13	120638	multicoins.org	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
18.191.109.28:8333	70015	/bcoin:v1.0.2/	1569819252	9	598172	ec2-18-191-109-28.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
94.130.37.146:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	static.146.37.130.94.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
[2a01:4f8:160:60aa::2]:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	2a01:4f8:160:60aa::2	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
72.192.19.169:8333	70015	/Satoshi:0.18.0/	1570364870	1037	598176	ip72-192-19-169.ri.ri.cox.net	Cranston	US	41.7689	-71.4758	America/New_York	AS22773	1570389919	598176	9408	"Cox Communications Inc."
13.250.24.78:8333	70015	/Satoshi:0.17.99/	1569822706	1037	598176	ec2-13-250-24-78.ap-southeast-1.compute.amazonaws.com	Singapore	SG	1.2929	103.8547	Asia/Singapore	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
144.217.70.70:8333	70015	/Satoshi:0.17.1/	1569819252	1037	598176	ns538342.ip-144-217-70.net	Beauharnois	CA	45.3161	-73.8736	America/Toronto	AS16276	1570389919	598176	9408	"OVH SAS"
173.249.2.209:8333	70015	/Satoshi:0.15.0.1/	1569819252	13	598176	vmi189423.contaboserver.net	Nuremberg	DE	49.405	11.1617	Europe/Berlin	AS51167	1570389919	598176	9408	"Contabo GmbH"
148.251.82.174:8333	70015	/Satoshi:0.16.3/	1569819252	1037	598176	sj0.logicfailed.com	Munich	DE	48.1497	11.585	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
86.26.70.63:8333	70015	/Satoshi:0.18.1/	1570116927	1037	598176	cpc92110-nrte30-2-0-cust62.8-4.cable.virginm.net	Kettering	GB	52.3636	-0.6789	Europe/London	AS5089	1570389919	598176	9408	"Virgin Media Limited"
13.230.83.188:8333	70015	/Satoshi:0.14.99/	1569975340	12	0	ec2-13-230-83-188.ap-northeast-1.compute.amazonaws.com	Tokyo	JP	35.6882	139.7532	Asia/Tokyo	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
45.20.67.1:8333	70015	/Satoshi:0.18.99/	1569867170	1033	598176	45-20-67-1.lightspeed.tukrga.sbcglobal.net	Athens	US	33.9461	-83.418	America/New_York	AS7018	1570389919	598176	9408	"AT&T Services, Inc."
159.89.13.100:8333	70015	/Satoshi:0.16.0/	1569886194	1037	598176	159.89.13.100	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1570389919	598176	9408	"DigitalOcean, LLC"
[2001:bc8:3dc1:100::142]:8333	70015	/Satoshi:0.18.1/	1570182641	1037	598176	2001:bc8:3dc1:100::142	null	FR	46	2	Europe/Paris	AS12876	1570389919	598176	9408	"Online S.a.s."
94.19.7.55:8333	70015	/Satoshi:0.18.99/	1570275425	1037	598176	94.19.7.55.pool.sknt.ru	St Petersburg	RU	59.8981	30.2619	Europe/Moscow	AS35807	1570389919	598176	9408	"SkyNet Ltd."
199.192.19.195:8333	70015	/Satoshi:0.17.1/	1569819252	1036	598176	199.192.19.195	Los Angeles	US	34.0318	-118.4252	America/Los_Angeles	AS22612	1570389919	598176	9408	"Namecheap, Inc."
109.236.88.13:8333	70015	/Satoshi:0.17.1/	1570188379	1037	598176	customer.worldstream.nl	null	NL	52.3824	4.8995	Europe/Amsterdam	AS49981	1570389919	598176	9408	"WorldStream B.V."
46.165.196.209:8333	70015	/Satoshi:0.18.1/	1569819252	1037	598176	hosted-by.leaseweb.com	null	DE	51.2993	9.491	Europe/Berlin	AS28753	1570389919	598176	9408	"Leaseweb Deutschland GmbH"
81.82.201.5:8333	70015	/Satoshi:0.18.0/	1570084549	1037	598176	d5152c905.static.telenet.be	Lokeren	BE	51.1036	3.9934	Europe/Brussels	AS6848	1570389919	598176	9408	"Telenet BVBA"
24.124.40.98:8333	70015	/Satoshi:0.18.0/	1569853089	1037	0	24-124-40-98-dynamic.midco.net	Tonganoxie	US	39.1026	-95.1051	America/Chicago	AS11232	1570389919	598176	9408	"Midcontinent Communications"
58.82.235.16:8333	70015	/Satoshi:0.13.2/	1570049237	13	598176	58.82.235.16	null	HK	22.25	114.1667	Asia/Hong_Kong	AS135386	1570389919	598176	9408	"LinkChina Telecom Global Limited."
80.151.60.145:8333	70015	/Satoshi:0.18.1/	1569819252	1037	598176	p50973c91.dip0.t-ipconnect.de	Darmstadt	DE	49.8192	8.6449	Europe/Berlin	AS3320	1570389919	598176	9408	"Deutsche Telekom AG"
45.32.188.47:8333	70015	/Satoshi:0.18.0/	1569819252	1036	598176	45.32.188.47.vultr.com	Alexandria	AU	-33.9256	151.1906	Australia/Sydney	AS20473	1570389919	598176	9408	"Choopa, LLC"
195.201.12.105:8333	70015	/Satoshi:0.13.2/	1569911154	13	598141	trustmining.pro	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
80.188.92.7:8333	70015	/Satoshi:0.18.0/	1569821245	1037	598176	80.188.92.7	Prague	CZ	50.0766	14.5148	Europe/Prague	AS5610	1570389919	598176	9408	"O2 Czech Republic, a.s."
5.9.158.123:8333	70015	/Satoshi:0.18.1/	1569819252	1037	598176	pascal-schwarz.ch	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
52.201.156.205:8333	70015	/Satoshi:0.16.3(bitcore)/	1569819252	1037	598176	ec2-52-201-156-205.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1570389919	598176	9408	"Amazon.com, Inc."
47.74.216.107:8333	70015	/Satoshi:0.13.2/	1569908776	13	598176	47.74.216.107	Singapore	SG	1.2929	103.8547	Asia/Singapore	AS45102	1570389919	598176	9408	"Alibaba (US) Technology Co., Ltd."
178.26.165.115:8333	70015	/Satoshi:0.18.0/	1569819561	1037	598176	178.26.165.115	Oberstdorf	DE	47.4072	10.2794	Europe/Berlin	AS31334	1570389919	598176	9408	"Vodafone Kabel Deutschland GmbH"
71.71.149.95:8333	70015	/Satoshi:0.15.1/	1570372696	13	598176	71.71.149.95	Charlotte	US	35.1936	-80.6865	America/New_York	AS11426	1570389919	598176	9408	"Charter Communications Inc"
94.52.112.246:8333	70015	/Satoshi:0.18.1/	1570388970	1037	598176	94-52-112-246.next-gen.ro	Târgovişte	RO	44.9254	25.4567	Europe/Bucharest	AS48161	1570389919	598176	9408	"Nextgen Communications Srl"
95.216.210.4:8333	70015	/Satoshi:0.18.1/	1570389892	1037	598176	static.4.210.216.95.clients.your-server.de	null	FI	60.1708	24.9375	Europe/Helsinki	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
93.241.228.102:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	mail.innovina.net	Odenthal	DE	51.0333	7.1167	Europe/Berlin	AS3320	1570389919	598176	9408	"Deutsche Telekom AG"
188.195.194.87:8333	70015	/Satoshi:0.18.1/	1570121462	1037	598176	188.195.194.87	Erlangen	DE	49.5888	11.0098	Europe/Berlin	AS31334	1570389919	598176	9408	"Vodafone Kabel Deutschland GmbH"
[2a01:4f8:160:134e::2]:8333	70015	/Satoshi:0.15.1/	1569819561	13	598176	2a01:4f8:160:134e::2	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
207.7.131.37:8333	70015	/Satoshi:0.17.0/	1569819252	1037	598176	fieldcircus.milewski.org	San Francisco	US	37.7771	-122.406	America/Los_Angeles	AS23342	1570389919	598176	9408	"Unitedlayer, Inc."
86.84.198.19:8333	70015	/Satoshi:0.18.1/	1570184308	1037	598176	ip5654c613.adsl-surfen.hetnet.nl	Dronten	NL	52.5135	5.71	Europe/Amsterdam	AS1136	1570389919	598176	9408	"KPN B.V."
217.182.203.65:8333	70015	/Satoshi:0.17.1/	1570352115	1037	598176	ns3080388.ip-217-182-203.eu	null	PL	52.2394	21.0362	Europe/Warsaw	AS16276	1570389919	598176	9408	"OVH SAS"
208.107.97.242:8333	70015	/Satoshi:0.17.0.1/	1569819561	1037	598176	208-107-97-242-dynamic.midco.net	Moorhead	US	46.8677	-96.7572	America/Chicago	AS11232	1570389919	598176	9408	"Midcontinent Communications"
69.172.165.228:8333	70015	/Satoshi:0.18.1/Knots:20190920/	1570370920	1037	598176	69-172-165-228.cable.teksavvy.com	New Westminster	CA	49.2201	-122.8998	America/Vancouver	AS5645	1570389919	598176	9408	"TekSavvy Solutions, Inc."
108.160.202.208:8333	70015	/Satoshi:0.18.0/	1570174787	1037	598176	208.202.160.108.in-addr.arpa	Milwaukee	US	43.0475	-87.8964	America/Chicago	AS396447	1570389919	598176	9408	"SilverIP Communications Inc."
[2001:41d0:2:2d78::]:8333	70015	/Satoshi:0.15.1/	1569819252	13	598176	2001:41d0:2:2d78::	null	FR	46	2	Europe/Paris	AS16276	1570389919	598176	9408	"OVH SAS"
220.245.242.5:8333	70015	/Satoshi:0.18.0/	1570371390	1037	598176	220-245-242-5.tpgi.com.au	Elwood	AU	-37.8802	144.9866	Australia/Melbourne	AS7545	1570389919	598176	9408	"TPG Telecom Limited"
149.248.9.85:8333	70015	/Satoshi:0.17.1/	1569819252	1036	598176	149.248.9.85.vultr.com	Los Angeles	US	34.0729	-118.2606	America/Los_Angeles	AS20473	1570389919	598176	9408	"Choopa, LLC"
158.181.175.209:8333	70015	/Satoshi:0.18.0/	1570317804	1037	598176	158.181.175.209.mega.kg	null	KG	41	75	Asia/Bishkek	AS41750	1570389919	598176	9408	"Mega-Line Ltd."
54.180.99.87:8333	70015	/Satoshi:0.18.0/	1569819252	1037	598176	ec2-54-180-99-87.ap-northeast-2.compute.amazonaws.com	Incheon	KR	37.4562	126.7288	Asia/Seoul	AS16509	1570389919	598176	9408	"Amazon.com, Inc."
70.183.53.16:8333	70015	/Satoshi:0.18.0/	1569912130	1037	598176	wsip-70-183-53-16.ok.ok.cox.net	Tulsa	US	36.1464	-95.9526	America/Chicago	AS22773	1570389919	598176	9408	"Cox Communications Inc."
185.145.107.113:8333	70015	/Satoshi:0.18.1/	1570229239	1037	598176	185.145.107.113	Odesa	UA	46.4775	30.7326	Europe/Kiev	AS6876	1570389919	598176	9408	"TENET Scientific Production Enterprise LLC"
[2a01:4f8:151:645c::2]:8433	70015	/Satoshi:0.18.1/	1569819252	1037	598176	2a01:4f8:151:645c::2	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1570389919	598176	9408	"Hetzner Online GmbH"
80.100.206.174:8333	70015	/Satoshi:0.18.1/	1570356554	1037	598176	80-100-206-174.ip.xs4all.nl	Nootdorp	NL	52.0489	4.3945	Europe/Amsterdam	AS3265	1570389919	598176	9408	"Xs4all Internet BV"
70.179.168.149:8333	70015	/Satoshi:0.18.1/	1570156455	1037	598176	ip70-179-168-149.fv.ks.cox.net	Manhattan	US	39.1918	-96.5818	America/Chicago	AS22773	1570389919	598176	9408	"Cox Communications Inc."
45.56.83.91:8333	70015	/Satoshi:0.18.0/	1569820593	1037	598176	li885-91.members.linode.com	Fremont	US	37.5625	-122.0004	America/Los_Angeles	AS63949	1570389919	598176	9408	"Linode, LLC"
