Node	Protocol_Version	User_Agent	Connected_Since	Services	Height	Hostname	City	Country_Code	Latitude	Longitude	Timezone	ASN	Timestamp	Latest_Height	Total_Nodes	Organization
73.83.103.79:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Bothell	US	47.7497	-122.2159	America/Los_Angeles	AS7922	1569819271	597215	7510	"Comcast Cable Communications, LLC"
207.154.220.21:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
88.82.181.44:8333	70015	/Satoshi:0.16.3/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
45.76.45.142:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	45.76.45.142.vultr.com	Aubervilliers	FR	48.9163	2.3869	Europe/Paris	AS20473	1569819271	597215	7510	"Choopa, LLC"
94.177.171.73:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Arezzo	IT	43.4631	11.8783	Europe/Rome	AS31034	1569819271	597215	7510	"Aruba S.p.A."
178.128.116.73:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	null	SG	1.314	103.6839	Asia/Singapore	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
[2a02:1205:c691:b340:129a:ddff:fe4c:b8b]:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	null	Wallisellen	CH	47.4143	8.5933	Europe/Zurich	AS3303	1569819271	597215	7510	"Bluewin"
[2a01:4f8:140:3144::2]:8333	70015	/Satoshi:0.17.0/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
35.189.230.92:8333	70015	/Bitcoin ABC:0.15.1(EB8.0)/	1569819252	37	592845	null	Mountain View	US	37.4043	-122.0748	America/Los_Angeles	AS15169	1569819271	597215	7510	"Google LLC"
54.172.187.239:8333	70015	/Satoshi:0.15.1/	1569819354	13	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
39.108.13.219:8333	70015	/Satoshi:0.17.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
24.68.94.168:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Nanaimo	CA	49.1886	-123.963	America/Vancouver	AS6327	1569819271	597215	7510	"Shaw Communications Inc."
89.186.217.87:8333	70015	/Satoshi:0.15.1/	1569819351	13	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
336lqgffb4tg5gpm.onion:8333	70015	/Satoshi:0.17.1/	1569819357	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
47.102.193.203:8333	70014	/Satoshi:0.13.1/	1569819252	13	597215	null	Hangzhou	CN	30.294	120.1619	Asia/Shanghai	AS37963	1569819271	597215	7510	"Hangzhou Alibaba Advertising Co.,Ltd."
34.202.196.161:8333	70015	/Bitcoin ABC:0.16.0(EB8.0)/	1569819252	37	530361	ec2-34-202-196-161.compute-1.amazonaws.com	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1569819271	597215	7510	"Amazon.com, Inc."
73.15.210.242:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	San Francisco	US	37.7825	-122.435	America/Los_Angeles	AS7922	1569819271	597215	7510	"Comcast Cable Communications, LLC"
211.110.66.114:8333	70015	/Satoshi:0.18.99/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
46.101.134.80:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
67.193.122.122:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	d67-193-122-122.home3.cgocable.net	Kingston	CA	44.2814	-76.6111	America/Toronto	AS7992	1569819271	597215	7510	"Cogeco Cable"
47.75.15.2:8333	70015	/Bitcoin ABC:0.14.6(EB8.0)/	1569819352	37	592846	null	null	null	0	0	null	null	1569819271	597215	7510	null
178.33.224.195:8333	70015	/Satoshi:0.13.2/	1569819252	13	597215	null	null	FR	48.8582	2.3387	Europe/Paris	AS16276	1569819271	597215	7510	"OVH SAS"
185.185.26.141:8111	70015	/Satoshi:0.17.1/	1569819252	1037	597215	185.185.26.141.static.as201206.net	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
24.88.206.224:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	24-88-206-224.res.spectrum.com	Winston-Salem	US	36.0425	-80.2609	America/New_York	AS11426	1569819271	597215	7510	"Charter Communications Inc"
[2001:41d0:303:2044::]:8333	70015	/Satoshi:0.16.0/	1569819252	1037	597215	null	null	FR	46	2	Europe/Paris	AS16276	1569819271	597215	7510	"OVH SAS"
188.214.30.126:8333	70015	/Satoshi:0.17.1/	1569819252	1036	0	footserta.co.uk	null	RO	46	25	Europe/Bucharest	AS51177	1569819271	597215	7510	"THC Projects SRL"
13.114.127.210:8333	70015	/Satoshi:0.13.2/	1569819252	13	597215	null	Tokyo	JP	35.6882	139.7532	Asia/Tokyo	AS16509	1569819271	597215	7510	"Amazon.com, Inc."
138.68.73.61:8333	70015	/Satoshi:0.18.0/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
92.151.72.158:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Saint-Germain-en-Laye	FR	48.9	2.0833	Europe/Paris	AS3215	1569819271	597215	7510	"Orange"
5.9.99.62:8333	70015	/Satoshi:0.18.0/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
217.64.133.220:8333	70015	/Satoshi:0.17.1/	1569819351	1037	0	null	null	null	0	0	null	null	1569819271	597215	7510	null
69.55.234.74:8333	70015	/Satoshi:0.18.0/	1569819252	1036	597215	null	null	US	37.751	-97.822	America/Chicago	AS22489	1569819271	597215	7510	"Castle Access Inc"
35.187.204.226:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Mountain View	US	37.4043	-122.0748	America/Los_Angeles	AS15169	1569819271	597215	7510	"Google LLC"
34.230.139.112:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Ashburn	US	39.0481	-77.4728	America/New_York	AS14618	1569819271	597215	7510	"Amazon.com, Inc."
129.28.158.116:9595	70015	/Satoshi:0.14.99/	1569819252	13	175764	null	null	CN	39.9289	116.3883	Asia/Shanghai	AS45090	1569819271	597215	7510	"Shenzhen Tencent Computer Systems Company Limited"
97.112.221.148:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Dothan	US	31.1498	-85.369	America/Chicago	AS209	1569819271	597215	7510	"CenturyLink Communications, LLC"
178.123.201.55:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	null	BY	53	28	Europe/Minsk	AS6697	1569819271	597215	7510	"Republican Unitary Telecommunication Enterprise Beltelecom"
[2a02:c207:0:4971::1]:7662	70015	/Satoshi:0.16.0/	1569819252	1037	597215	null	null	DE	51	9	Europe/Berlin	AS51167	1569819271	597215	7510	"Contabo GmbH"
207.246.70.254:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	207.246.70.254.vultr.com	Miami	US	25.8119	-80.2318	America/New_York	AS20473	1569819271	597215	7510	"Choopa, LLC"
77.136.104.192:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	192.104.136.77.rev.sfr.net	Toulouse	FR	43.6046	1.4451	Europe/Paris	AS15557	1569819271	597215	7510	"SFR SA"
54.184.20.64:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Boardman	US	45.8491	-119.7143	America/Los_Angeles	AS16509	1569819271	597215	7510	"Amazon.com, Inc."
18.138.176.224:8333	70015	/Satoshi:0.13.2/	1569819252	13	597215	null	Singapore	SG	1.2929	103.8547	Asia/Singapore	AS16509	1569819271	597215	7510	"Amazon.com, Inc."
5.14.205.160:8333	70015	/Satoshi:0.18.1(plsdonate.http.bit.co.in.btcnode)/	1569819252	1037	597215	null	Lazu	RO	44.1153	28.6072	Europe/Bucharest	AS8708	1569819271	597215	7510	"RCS & RDS"
88.99.146.100:8334	70015	/CKCoind:0.17.0/	1569819252	1036	0	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
[2a01:4f8:120:64c6::2]:8433	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
108.61.184.225:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	null	Alexandria	AU	-33.9256	151.1906	Australia/Sydney	AS20473	1569819271	597215	7510	"Choopa, LLC"
167.71.229.59:8333	70015	/Satoshi:0.18.0/	1569819252	1036	597215	null	Bengaluru	IN	12.9719	77.5937	Asia/Kolkata	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
93.115.26.162:8333	70015	/Satoshi:0.14.2/	1569819252	13	83175	93.115.26.162	null	LT	56	24	Europe/Vilnius	AS16125	1569819271	597215	7510	"UAB Cherry Servers"
52.14.123.146:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1569819271	597215	7510	"Amazon.com, Inc."
[2a0b:dbc1:2:80ee:7285:c2ff:fe53:8f01]:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	2a0b:dbc1:2:80ee:7285:c2ff:fe53:8f01	null	FI	64	26	Europe/Helsinki	AS207003	1569819271	597215	7510	"Empor Oy"
[2a01:4f8:1c17:7ce6::1]:8333	70015	/Satoshi:0.18.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
217.64.127.139:13997	70015	/Satoshi:0.18.1/	1569819251	1037	597215	null	Vienna	AT	48.2169	16.4997	Europe/Vienna	AS9009	1569819271	597215	7510	"M247 Ltd"
80.244.243.194:8333	70002	/Satoshi:0.11.0/	1569819252	1	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS31333	1569819271	597215	7510	"Hosting.de GmbH"
80.240.22.71:8333	70015	/Satoshi:0.17.0.1(RandomPanda)/	1569819252	1036	0	null	Frankfurt am Main	DE	50.1103	8.7147	Europe/Berlin	AS20473	1569819271	597215	7510	"Choopa, LLC"
[2a01:4f8:222:1590::2]:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
206.189.217.82:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Santa Clara	US	37.3417	-121.9753	America/Los_Angeles	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
178.182.227.50:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Sztum	PL	53.9228	19.0345	Europe/Warsaw	AS12912	1569819271	597215	7510	"T-Mobile Polska S.A."
66.222.252.124:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Chestermere	CA	51.0334	-113.8187	America/Edmonton	AS852	1569819271	597215	7510	"TELUS Communications Inc."
96.22.82.34:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Montreal	CA	45.5467	-73.6718	America/Toronto	AS5769	1569819271	597215	7510	"Videotron Telecom Ltee"
74.104.160.135:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Arlington	US	42.4188	-71.1557	America/New_York	AS701	1569819271	597215	7510	"MCI Communications Services, Inc. d/b/a Verizon Business"
103.36.92.112:8333	99999	/therealbitcoin.org:0.9.99.99/	1569819252	1	597215	null	null	SG	1.3667	103.8	Asia/Singapore	AS38532	1569819271	597215	7510	"USONYX PTE LTD"
103.105.56.222:8333	70015	/Satoshi:0.13.2/	1569819252	13	597215	null	null	CN	34.7725	113.7266	Asia/Shanghai	AS137218	1569819271	597215	7510	"Kuaiyun Information Technology CO.Ltd."
178.128.19.243:8333	70012	/Satoshi:0.12.1(bitcore)/	1569819252	5	597215	null	null	SG	1.314	103.6839	Asia/Singapore	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
178.238.236.248:8333	70015	/Satoshi:0.17.0.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
185.130.215.79:8333	70015	/Satoshi:0.18.0/	1569819252	1036	597215	185.130.215.79	null	RU	55.7386	37.6068	Europe/Moscow	AS49335	1569819271	597215	7510	"LLC Server v arendy"
80.108.82.95:8333	70015	/Satoshi:0.18.1/	1569819252	1037	0	80-108-82-95.cable.dynamic.surfer.at	Lustenau	AT	47.4264	9.6585	Europe/Vienna	AS6830	1569819271	597215	7510	"Liberty Global B.V."
68.206.21.144:8333	70015	/Satoshi:0.18.1/	1569819252	1036	597215	null	Beaumont	US	30.0959	-94.1689	America/Chicago	AS11427	1569819271	597215	7510	"Charter Communications Inc"
46.101.132.8:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	46.101.132.8	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
72.84.203.72:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Midlothian	US	37.431	-77.6554	America/New_York	AS701	1569819271	597215	7510	"MCI Communications Services, Inc. d/b/a Verizon Business"
164.52.44.247:8333	70015	/Satoshi:0.13.2/	1569819352	13	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
[2002:b960:5e18::b960:5e18]:8333	70015	/Satoshi:0.16.0/	1569819252	1037	597215	null	Reading	GB	51.4852	-0.8407	Europe/London	AS198047	1569819271	597215	7510	"Paragon Internet Group Limited"
87.230.22.85:8333	70015	/Satoshi:0.17.1/	1569819252	1033	597215	null	null	DE	51.4476	7.0122	Europe/Berlin	AS8972	1569819271	597215	7510	"Host Europe GmbH"
198.48.225.88:8333	70015	/Satoshi:0.18.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
47.108.24.191:8333	70015	/Satoshi:0.18.0/	1569819254	1036	597215	null	Hangzhou	CN	30.294	120.1619	Asia/Shanghai	AS37963	1569819271	597215	7510	"Hangzhou Alibaba Advertising Co.,Ltd."
99.199.36.102:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	null	CA	43.6319	-79.3716	America/Toronto	AS852	1569819271	597215	7510	"TELUS Communications Inc."
173.249.25.217:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Nuremberg	DE	49.405	11.1617	Europe/Berlin	AS51167	1569819271	597215	7510	"Contabo GmbH"
24.79.144.89:8333	70015	/Satoshi:0.18.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
[2a01:4f8:191:24b1::2]:8333	70012	/Satoshi:0.12.1(bitcore)/	1569819252	5	597215	2a01:4f8:191:24b1::2	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
62.152.58.16:9421	70015	/Satoshi:0.14.2/	1569819252	13	597215	null	Khimki	RU	55.897	37.4297	Europe/Moscow	AS3175	1569819271	597215	7510	"Filanco LLC"
[2a01:e34:ef26:7c0:224:21ff:fee4:af9b]:8333	70015	/Satoshi:0.18.0/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
134.209.230.72:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
[2a0a:51c0:0:1f:6966::]:11080	70012	/Aurum:0.12.4/	1569819252	5	1170560	null	null	DE	51	9	Europe/Berlin	AS31400	1569819271	597215	7510	"Accelerated IT Services & Consulting GmbH"
72.78.238.89:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Philadelphia	US	39.9486	-75.2339	America/New_York	AS701	1569819271	597215	7510	"MCI Communications Services, Inc. d/b/a Verizon Business"
45.32.178.127:8333	70015	/Satoshi:0.18.0/	1569819252	1036	597215	null	London	GB	51.5128	-0.0638	Europe/London	AS20473	1569819271	597215	7510	"Choopa, LLC"
35.158.135.198:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Frankfurt am Main	DE	50.1188	8.6843	Europe/Berlin	AS16509	1569819271	597215	7510	"Amazon.com, Inc."
52.56.107.111:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	ec2-52-56-107-111.eu-west-2.compute.amazonaws.com	London	GB	51.5164	-0.093	Europe/London	AS16509	1569819271	597215	7510	"Amazon.com, Inc."
95.179.180.199:8333	70015	/Satoshi:0.16.3/	1569819252	1036	597215	null	Amsterdam	NL	52.35	4.9167	Europe/Amsterdam	AS20473	1569819271	597215	7510	"Choopa, LLC"
159.65.68.208:8333	70015	/Satoshi:0.15.0(bitcore)/	1569819252	13	597215	null	Santa Clara	US	37.3417	-121.9753	America/Los_Angeles	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
73.77.28.74:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Houston	US	29.7438	-95.4422	America/Chicago	AS7922	1569819271	597215	7510	"Comcast Cable Communications, LLC"
111.68.15.226:8333	70015	/Satoshi:0.17.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
88.99.82.23:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
176.9.46.231:8333	70015	/Satoshi:0.14.99/	1569819252	13	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
83.38.202.205:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Cáceres	ES	39.4765	-6.3722	Europe/Madrid	AS3352	1569819271	597215	7510	"Telefonica De Espana"
46.4.34.140:8333	70015	/Satoshi:0.16.3/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
75.179.143.144:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Milford	US	39.1642	-84.2356	America/New_York	AS10796	1569819271	597215	7510	"Charter Communications Inc"
46.4.51.153:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
139.180.130.202:8333	70015	/Satoshi:0.18.0/	1569819252	1036	597215	null	Singapore	SG	1.2929	103.8547	Asia/Singapore	AS20473	1569819271	597215	7510	"Choopa, LLC"
162.227.162.49:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Pacifica	US	37.6196	-122.4816	America/Los_Angeles	AS7018	1569819271	597215	7510	"AT&T Services, Inc."
176.9.104.69:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	zehetmayer.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
178.128.247.160:8333	70015	/Satoshi:0.16.3/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
165.22.232.249:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	165.22.232.249	Toronto	CA	43.6547	-79.3623	America/Toronto	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
59.110.18.37:8333	70012	/Satoshi:0.12.1/	1569819252	5	597215	null	Hangzhou	CN	30.294	120.1619	Asia/Shanghai	AS37963	1569819271	597215	7510	"Hangzhou Alibaba Advertising Co.,Ltd."
78.46.95.150:8433	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
39.106.249.33:8333	70015	/Satoshi:0.17.0/	1569819252	1037	597215	null	Hangzhou	CN	30.294	120.1619	Asia/Shanghai	AS37963	1569819271	597215	7510	"Hangzhou Alibaba Advertising Co.,Ltd."
94.130.207.236:8511	70015	/Satoshi:0.17.0/	1569819252	1037	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
131.147.86.142:8333	70015	/Satoshi:0.16.3/	1569819252	1037	597215	null	Setagaya-ku	JP	35.6676	139.6581	Asia/Tokyo	AS2527	1569819271	597215	7510	"So-net Entertainment Corporation"
[2a01:4f8:140:4088::2]:8333	70015	/Satoshi:0.17.0.1/	1569819252	1033	597215	null	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
209.51.188.190:8333	70015	/Satoshi:0.14.2/	1569819252	13	597215	null	null	US	37.751	-97.822	America/Chicago	AS22989	1569819271	597215	7510	"Free Software Foundation, Inc."
35.187.221.109:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Mountain View	US	37.4043	-122.0748	America/Los_Angeles	AS15169	1569819271	597215	7510	"Google LLC"
3.15.17.65:8333	70015	/Satoshi:0.17.1/	1569819252	1037	565799	ec2-3-15-17-65.us-east-2.compute.amazonaws.com	Columbus	US	39.9653	-83.0235	America/New_York	AS16509	1569819271	597215	7510	"Amazon.com, Inc."
62.194.247.202:8333	70015	/Satoshi:0.18.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
5.9.48.147:8333	70015	/Satoshi:0.17.0/	1569819252	1037	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
37.139.15.91:8333	70015	/Satoshi:0.16.0/	1569819252	1036	597215	37.139.15.91	Amsterdam	NL	52.3006	4.9479	Europe/Amsterdam	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
51.154.25.79:8333	70015	/Satoshi:0.18.99/	1569819252	1033	597215	null	Zurich	CH	47.3664	8.5546	Europe/Zurich	AS15796	1569819271	597215	7510	"Salt Mobile SA"
167.71.177.212:8333	70015	/Satoshi:0.18.0/	1569819252	1036	597215	null	Clifton	US	40.8364	-74.1403	America/New_York	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
150.109.60.47:8333	70015	/Satoshi:0.17.0.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
45.33.49.177:8333	70015	/Satoshi:0.18.0/	1569819252	1036	597215	null	Fremont	US	37.5625	-122.0004	America/Los_Angeles	AS63949	1569819271	597215	7510	"Linode, LLC"
[2a00:8a60:e012:a00::21]:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Aachen	DE	50.776	6.0872	Europe/Berlin	AS47610	1569819271	597215	7510	"RWTH Aachen University"
193.106.31.42:8333	70015	/Satoshi:0.15.2/	1569819351	13	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
[2602:ffc5::ffc5:b844]:8333	70015	/Satoshi:0.16.3/	1569819252	1036	0	2602:ffc5::ffc5:b844	Charlotte	US	35.2316	-80.8428	America/New_York	AS7489	1569819271	597215	7510	"HostUS"
221.216.143.130:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Beijing	CN	39.9288	116.3889	Asia/Shanghai	AS4808	1569819271	597215	7510	"China Unicom Beijing Province Network"
104.248.184.45:8333	70015	/Satoshi:0.15.0(bitcore)/	1569819252	13	597215	null	Santa Clara	US	37.3417	-121.9753	America/Los_Angeles	AS14061	1569819271	597215	7510	"DigitalOcean, LLC"
[2a01:4f8:c010:25ad::1]:8333	70015	/Satoshi:0.18.0/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
51.15.5.152:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	51-15-5-152.rev.poneytelecom.eu	Haarlem	NL	52.3615	4.6419	Europe/Amsterdam	AS12876	1569819271	597215	7510	"Online S.a.s."
45.58.126.138:8333	70015	/Satoshi:0.17.1/	1569819252	1037	597215	null	Miami	US	25.8119	-80.2318	America/New_York	AS23470	1569819271	597215	7510	"ReliableSite.Net LLC"
89.163.255.78:8333	70015	/Satoshi:0.17.1/	1569819252	1036	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24961	1569819271	597215	7510	"myLoc managed IT AG"
73.153.86.109:8333	70015	/Satoshi:0.17.1/	1569819252	1036	597215	null	Denver	US	39.9038	-104.9419	America/Denver	AS7922	1569819271	597215	7510	"Comcast Cable Communications, LLC"
89.47.162.88:8333	70015	/Satoshi:0.15.0/	1569819252	13	597215	null	null	LT	56	24	Europe/Vilnius	AS62282	1569819271	597215	7510	"UAB Rakrejus"
148.251.178.72:8433	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
155.138.208.87:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	null	Atlanta	US	33.7838	-84.4455	America/New_York	AS20473	1569819271	597215	7510	"Choopa, LLC"
184.91.64.214:8333	70015	/Satoshi:0.18.1/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
[2a01:4f8:171:209b::2]:8333	70015	/Satoshi:0.15.1/	1569819252	13	759389	2a01:4f8:171:209b::2	Heidelberg	DE	49.4071	8.6879	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
70.64.48.41:8333	70015	/Satoshi:0.18.1/	1569819252	1036	597215	null	Saskatoon	CA	52.157	-106.5614	America/Regina	AS6327	1569819271	597215	7510	"Shaw Communications Inc."
[2001:19f0:5:19ce::fc00]:8333	70015	/Satoshi:0.18.0(Aitlas)/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
[2a01:4f8:1c1c:bb5c::1]:8333	70015	/Satoshi:0.17.99/	1569819351	1037	597215	null	null	null	0	0	null	null	1569819271	597215	7510	null
149.28.173.237:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	null	Alexandria	AU	-33.9256	151.1906	Australia/Sydney	AS20473	1569819271	597215	7510	"Choopa, LLC"
69.219.182.172:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Dayton	US	39.7155	-84.1637	America/New_York	AS7018	1569819271	597215	7510	"AT&T Services, Inc."
149.56.66.239:8333	70015	/Satoshi:0.18.1/	1569819252	1037	597215	null	Montreal	CA	45.5063	-73.5794	America/Toronto	AS16276	1569819271	597215	7510	"OVH SAS"
193.77.135.181:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	Trzin	SI	46.1333	14.5667	Europe/Ljubljana	AS5603	1569819271	597215	7510	"Telekom Slovenije, d.d."
[2a01:4f8:1c1c:872c::1]:8333	70015	/Satoshi:0.17.0/	1569819251	1036	0	null	null	DE	51	9	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
84.52.255.147:8333	70015	/Satoshi:0.17.1/	1569819252	1036	597215	null	Trondheim	NO	63.4167	10.4167	Europe/Oslo	AS34087	1569819271	597215	7510	"Nte Marked As"
144.76.62.12:8333	70015	/Satoshi:0.15.0.1/	1569819252	13	597215	static.12.62.76.144.clients.your-server.de	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
116.203.145.113:8333	70015	/Satoshi:0.18.0/	1569819252	1037	597215	null	null	DE	51.2993	9.491	Europe/Berlin	AS24940	1569819271	597215	7510	"Hetzner Online GmbH"
62.163.78.183:8333	70015	/Satoshi:0.16.0/	1569819252	1037	597215	null	Rotterdam	NL	51.9164	4.4594	Europe/Amsterdam	AS6830	1569819271	597215	7510	"Liberty Global B.V."
45.76.30.90:8333	70015	/Satoshi:0.18.0/	1569819252	1036	0	45.76.30.90.vultr.com	Elk Grove Village	US	42.0048	-87.9954	America/Chicago	AS20473	1569819271	597215	7510	"Choopa, LLC"
